emp_no,birth_date,first_name,last_name,gender,hire_date
11667,15/05/1955,Kristian,Marchegay,F,08/09/1990
11668,23/11/1957,Hiroyasu,Wursthorn,M,30/10/1985
11669,03/03/1957,Leah,Anguita,M,07/04/1986
11670,25/09/1964,Evgueni,Kroon,F,17/05/1985
11671,18/08/1957,Pranjal,Babu,F,31/12/1986
11672,28/04/1959,Munir,Businaro,M,02/12/1987
11673,20/12/1954,Henk,Felder,F,13/10/1988
11674,29/10/1959,Dzung,Gyimothy,M,03/02/1987
11675,10/06/1964,Slavian,Pettit,M,07/10/1986
11676,12/04/1952,Valeri,Ferriere,F,16/03/1985
11677,19/02/1958,Shooichi,Luit,F,12/09/1991
11678,27/03/1957,Zhaofang,Bernick,M,24/02/1985
11679,23/12/1960,Bedrich,Denna,M,02/01/1991
11680,23/04/1958,Aral,Iwayama,M,13/05/1990
11681,15/05/1952,Fumitake,Benzmuller,F,21/01/1987
11682,13/03/1963,Dante,Zumaque,M,27/11/1986
11683,14/05/1956,Mayumi,Chartres,F,11/02/1990
11684,07/03/1953,Oksana,Gide,F,21/02/1986
11685,27/02/1958,Ulf,Erde,M,10/09/1992
11686,14/11/1952,Nadjib,Srimani,F,14/10/1989
11687,28/02/1963,Owen,Peak,M,13/01/1986
11688,04/09/1958,Denis,Coullard,F,29/10/1994
11689,23/10/1957,Jixiang,Thisen,F,26/12/1986
11690,10/11/1953,Domenick,Raczkowsky,M,23/09/1997
11691,08/01/1959,Pragnesh,Borovoy,M,04/04/1989
11692,02/07/1956,Rance,Provine,F,20/04/1989
11693,15/02/1952,Hideo,Coorg,M,13/03/1989
11694,26/08/1962,Stamatina,Ozery,F,31/03/1989
11695,03/07/1958,Gretta,Serra,M,26/04/1989
11696,26/10/1954,Dante,Rothe,M,23/10/1985
11697,20/12/1957,JoAnne,Merey,F,06/11/1999
11698,10/04/1959,Arun,Azevdeo,M,28/06/1991
11699,17/12/1958,Fumiya,Desikan,M,20/01/1994
11700,01/03/1959,Makato,Delgrossi,F,18/09/1988
11701,15/05/1960,Doowon,Ermel,F,10/10/1989
11702,22/01/1956,Radhia,Kriebel,F,18/09/1988
11703,15/03/1958,Xuedong,Chiodo,M,23/07/1989
11704,09/11/1964,Naftali,Baalen,M,27/02/1992
11705,26/11/1954,Arve,Hofmeyr,M,30/10/1985
11706,17/06/1961,Tesuya,Remmers,M,02/02/1996
11707,18/07/1964,Tooru,Hettesheimer,M,07/12/1987
11708,22/12/1953,Chenye,Angot,F,18/09/1992
11709,11/04/1959,Insup,Wossner,M,09/11/1985
11710,20/12/1958,Rajmohan,Hatcliff,F,05/09/1986
11711,15/06/1959,Xianlong,Kuzuoka,M,28/07/1989
11712,17/07/1961,Mohua,Lyonns,M,06/11/1992
11713,27/02/1952,Danel,Heusch,M,04/10/1994
11714,04/09/1961,Menkae,Bultermann,M,05/11/1989
11715,08/12/1959,Arnd,Albarhamtoshy,F,11/03/1989
11716,24/01/1962,Anneli,Leijenhorst,F,17/04/1986
11717,11/06/1956,Mona,Chaudhury,F,10/09/1990
11718,31/07/1956,Richard,Marshall,F,11/08/1996
11719,25/04/1960,Claudi,Baez,M,21/05/1985
11720,10/08/1957,Abdulla,Heusch,F,24/08/1990
11721,22/02/1961,Xuejun,Heydon,F,30/11/1990
11722,08/08/1957,Atreyi,Sudbeck,F,18/12/1997
11723,22/12/1962,Halsur,Bauknecht,F,26/09/1992
11724,06/06/1960,Falguni,Hammerschmidt,F,03/09/1985
11725,04/03/1956,Shahaf,Zeilberger,F,15/09/1988
11726,18/04/1960,Eldridge,Reghbati,M,29/05/1990
11727,12/12/1961,Baziley,Felcyn,M,07/03/1992
11728,29/09/1961,Serge,Makrucki,M,01/12/1987
11729,12/04/1957,Xiong,Engberts,M,20/05/1993
11730,20/08/1959,Tzu,Delaune,M,10/10/1997
11731,07/04/1961,Fumitaka,Gargeya,M,23/12/1993
11732,14/06/1955,Sanjoy,Ranft,F,11/08/1985
11733,25/05/1954,Leszek,Sudbeck,F,12/01/1992
11734,28/07/1963,Ramya,Baezner,F,30/04/1990
11735,19/02/1955,Amalendu,Picci,M,14/07/1988
11736,21/08/1953,Shugo,Uchoa,M,25/03/1990
11737,17/07/1952,Martina,Garnier,M,11/07/1995
11738,13/12/1954,Tadahiro,Lichtman,M,19/06/1986
11739,09/12/1958,Venkatesan,Serot,F,10/02/1985
11740,21/05/1962,Isaac,Pero,M,03/09/1986
11741,27/05/1962,Valeri,Vigier,F,04/02/1989
11742,15/03/1957,Vasilis,Narwekar,F,12/04/1996
11743,05/04/1956,Clyde,Huttel,F,17/04/1996
11744,07/10/1964,Felicidad,Auria,F,23/08/1989
11745,03/07/1964,Janche,Bahi,F,01/08/1988
11746,22/05/1952,Koichi,Marrakchi,F,17/11/1988
11747,27/11/1953,Aksel,Kossowski,M,20/02/1986
11748,07/03/1953,Lihong,Massonet,M,20/12/1992
11749,28/11/1957,Masamitsu,Penttonen,M,26/08/1985
11750,16/08/1956,Mong,Dalphin,F,07/08/1993
11751,02/02/1953,Jiafu,Emiris,M,03/11/1988
11752,11/11/1964,Bingning,Etalle,M,10/11/1992
11753,07/12/1963,Fayez,Nishimukai,F,16/11/1985
11754,18/05/1958,Malu,Magliocco,F,23/08/1999
11755,16/08/1954,Zhenbing,Karner,F,05/12/1990
11756,24/02/1955,Abdelwaheb,Vakili,M,17/10/1996
11757,22/05/1964,Jackson,Meriste,F,07/04/1987
11758,27/01/1958,Jinpo,Gerlach,M,03/10/1993
11759,01/02/1962,Feixiong,Cincotta,M,30/04/1988
11760,30/03/1959,Along,Miake,F,15/09/1985
11761,17/07/1964,Bartek,Aamodt,M,12/06/1991
11762,17/05/1958,Kerhong,Greibach,M,10/05/1992
11763,19/08/1953,Yuriy,Liesche,F,08/11/1996
11764,22/04/1953,Sanjay,Anick,F,25/04/1988
11765,17/08/1955,Zorica,Junet,F,04/07/1991
11766,10/10/1964,Nimmagadda,Berztiss,F,27/10/1987
11767,24/01/1960,Ortrud,Kusakabe,M,24/06/1985
11768,09/06/1964,Krassimir,Erol,M,31/03/1988
11769,17/07/1953,Chandrasekaran,Lampe,M,15/02/1988
11770,26/08/1955,Arumugam,Jakobus,F,29/11/1992
11771,08/06/1960,Arvin,Roisin,M,22/11/1988
11772,19/06/1954,Gaurav,Penz,F,04/12/1987
11773,31/12/1961,Naftaly,Lorys,M,31/10/1987
11774,11/07/1954,Aron,Wroclawski,M,30/12/1997
11775,16/06/1963,Sajjad,Xiaoshan,F,06/02/1985
11776,20/10/1961,Giordano,Zaccaria,F,05/11/1986
11777,17/12/1962,Mayumi,Cooley,M,12/12/1990
11778,23/04/1953,Dhritiman,Fontan,F,28/12/1992
11779,07/06/1952,Shunichi,Thombley,M,06/05/1990
11780,04/05/1963,Sugwoo,Sewelson,M,11/09/1987
11781,29/11/1964,Tua,Pluym,M,14/11/1987
11782,02/04/1962,Tesuro,Lanzelotte,M,01/02/1991
11783,19/06/1959,Mihalis,Macedo,F,14/07/1994
11784,15/01/1958,Sastry,Bael,M,07/12/1995
11785,15/12/1960,Hongzhu,Kalsbeek,M,19/02/1987
11786,12/11/1963,Sarita,Birch,M,14/04/1995
11787,31/12/1956,Subhada,Garnick,M,25/08/1987
11788,11/04/1962,Georgy,Gopalakrishnan,M,03/10/1986
11789,12/05/1962,Udi,Khasidashvili,M,18/08/1989
11790,12/06/1960,Huai,Henseler,F,09/03/1988
11791,07/11/1955,Gal,Mamelak,F,15/11/1994
11792,27/10/1959,Gina,Aumann,F,29/05/1987
11793,13/08/1960,Barun,Harllee,M,06/06/1996
11794,25/10/1964,Atreye,Ghandeharizadeh,M,02/05/1987
11795,15/12/1960,Herbert,Erman,F,24/03/1992
11796,24/05/1963,Sachem,Egerstedt,M,23/01/1989
11797,12/08/1954,Chenxi,Thambidurai,M,30/08/1988
11798,14/08/1964,Kwan,Quaggetto,M,10/12/1987
11799,25/03/1964,Duro,Silva,M,03/03/1986
11800,09/12/1958,Aamer,Fraisse,M,08/08/1990
11801,22/11/1953,Tommaso,Dayang,M,05/09/1990
11802,18/01/1956,Katsuo,Benzmuller,F,12/04/1988
11803,10/12/1957,Arnd,Perko,F,25/03/1993
11804,28/02/1958,Bikash,Rusterholz,M,16/09/1986
11805,05/06/1953,Rosine,Grandbois,M,01/09/1985
11806,26/01/1962,Shan,Leivant,M,02/04/1996
11807,25/12/1955,Chriss,Binding,F,11/07/1992
11808,03/09/1962,Morrie,Rosiles,F,17/05/1986
11809,17/09/1957,Anneli,Bennis,M,12/03/1985
11810,08/12/1952,Amabile,Bhattacharjee,M,17/03/1987
11811,05/07/1953,Herb,Boissier,M,28/03/1992
11812,13/10/1956,Taizo,Merey,M,30/09/1987
11813,27/04/1952,Gita,Muhlberg,F,16/03/1987
11814,16/09/1954,Manohar,Shinomoto,F,08/06/1993
11815,09/04/1963,Akemi,Sommen,M,12/04/1986
11816,26/04/1964,Masako,Besselaar,M,05/08/1991
11817,25/05/1955,Niranjan,Markovitch,M,12/04/1986
11818,08/07/1960,Dmitry,Matteis,M,14/08/1987
11819,14/12/1958,Shigeo,Lampe,F,07/07/1987
11820,26/11/1961,Danil,Badache,M,20/06/1993
11821,18/10/1954,Mary,Piazza,F,13/12/1995
11822,30/08/1954,Sastry,Madeira,F,26/05/1989
11823,25/09/1954,Weiyi,Iacovou,M,23/10/1995
11824,05/01/1960,Zhensheng,Karcich,M,09/10/1993
11825,12/12/1961,Theirry,Kuzuoka,F,02/05/1987
11826,20/02/1964,Carrsten,Rotem,M,06/07/1988
11827,07/02/1956,Gretta,Rando,M,09/09/1991
11828,15/06/1958,Mikhail,Paciorek,F,14/03/1985
11829,01/08/1952,Chaosheng,Pettis,F,17/02/1999
11830,01/12/1956,Maya,Snedden,F,15/07/1986
11831,23/10/1963,Udaiprakash,Billingsley,M,18/07/1993
11832,18/05/1952,Arto,Zlotek,M,16/10/1986
11833,03/11/1963,Yolla,Levasseur,F,20/09/1985
11834,20/05/1962,Mana,Wegerle,F,04/04/1990
11835,13/09/1961,Arnould,Hofman,F,24/02/1990
11836,14/09/1952,Ortrud,Bakhtari,M,28/07/1989
11837,26/03/1957,Shigeaki,Sury,F,15/06/1990
11838,13/04/1955,Taiji,Nitta,M,29/09/1985
11839,24/10/1962,Navid,Falck,M,12/12/1988
11840,27/07/1962,Jayson,Hofman,M,21/12/1986
11841,21/04/1955,Elvia,Bugrara,M,07/09/1992
11842,31/03/1954,Moto,Piazza,M,11/12/1991
11843,16/01/1959,Zongyan,Slaats,M,26/05/1985
11844,30/10/1953,Shawna,Demeyer,M,27/01/1988
11845,28/08/1957,Lein,Validov,F,23/07/1991
11846,24/04/1954,Fai,Perly,F,21/11/1993
11847,05/03/1954,Tzvetan,Brandsma,F,13/01/1996
11848,19/09/1958,Amabile,Haumacher,M,24/11/1993
11849,06/05/1958,Chenye,Homond,M,27/08/1991
11850,23/10/1964,Bikash,Maginnis,M,10/02/1991
11851,28/12/1961,Suvo,Copas,M,04/05/1991
11852,17/07/1963,Zhongwei,Yurek,M,11/01/1989
11853,19/06/1952,Zeljko,Kusakabe,F,17/11/1988
11854,11/02/1959,Fabrizio,Gire,F,30/06/1992
11855,15/07/1960,Hilari,Janetzko,F,24/12/1991
11856,18/12/1962,Gao,Alpin,F,14/01/1989
11857,03/12/1955,Divier,Farrag,F,27/08/1986
11858,21/11/1962,Slavian,Baik,M,12/11/1988
11859,31/07/1959,Ipke,Muhlberg,M,01/03/1988
11860,29/07/1964,Chriss,DeMori,F,04/10/1992
11861,12/03/1962,Vincent,Claffy,F,28/05/1990
11862,25/01/1954,Alejandra,Deville,M,20/01/1993
11863,03/07/1962,Stella,Peng,M,16/12/1988
11864,14/06/1952,Pradeep,Kriebel,F,12/11/1985
11865,08/01/1957,Kasturi,Rodham,M,24/05/1994
11866,20/06/1956,Bojan,Gihr,M,11/09/1988
11867,08/10/1960,Basim,Bhattacharjee,M,02/11/1985
11868,02/03/1954,Kwee,Demke,M,08/12/1989
11869,14/09/1955,Fumino,Luca,F,12/08/1996
11870,30/11/1962,Adas,Quittner,M,28/03/1988
11871,02/05/1953,Nalini,Sommen,M,23/01/1988
11872,17/01/1953,Cheong,Riexinger,M,06/12/1987
11873,09/08/1960,Venkatesan,Reeken,F,14/11/1998
11874,30/10/1956,Baoqiu,Motley,M,27/07/1995
11875,13/02/1959,Luisa,Sambasivam,F,25/07/1992
11876,17/09/1954,Leszek,Kobuchi,M,08/06/1991
11877,15/06/1953,Heng,Sudkamp,F,27/01/1994
11878,06/10/1960,Oldrich,Henders,F,20/03/1990
11879,14/11/1957,Heping,Garigliano,M,10/12/1987
11880,22/08/1960,Akeel,Esposito,F,31/01/1993
11881,06/08/1952,Arra,Staelin,M,08/04/1990
11882,09/09/1960,Zhonghua,Manders,F,18/09/1991
11883,27/05/1952,Nectarios,Bhattacharjee,F,16/04/1988
11884,10/04/1963,Patricia,Moehrke,M,18/06/1998
11885,20/05/1962,Sandeepan,Velasco,M,10/03/1990
11886,26/12/1957,Snehasis,Veevers,M,02/10/1994
11887,25/05/1957,Marke,Kragelund,M,17/10/1994
11888,05/04/1952,Badri,Azulay,M,28/11/1994
11889,11/06/1956,Guiseppe,Baez,M,25/12/1996
11890,23/10/1959,Remmert,Kirkerud,M,09/02/1990
11891,16/06/1960,Hyuncheol,Bail,M,20/03/1991
11892,01/09/1960,Tesuro,Lorys,M,09/08/1993
11893,06/07/1959,Vitali,Zobel,M,11/11/1995
11894,23/12/1954,Mitchel,Validov,M,22/06/1988
11895,09/05/1964,Flemming,Schreiter,M,29/01/1990
11896,14/06/1953,Shaunak,Benzmuller,M,04/07/1990
11897,23/11/1952,Cordelia,Setlzner,M,27/12/1987
11898,29/10/1964,Jinya,Piveteau,M,24/04/1988
11899,07/10/1961,Bodh,Munke,M,30/12/1995
11900,06/04/1961,Tse,Ermel,M,26/05/1990
11901,05/09/1962,Baoqiu,Plumb,M,10/11/1989
11902,19/04/1964,Subhash,Garnham,F,21/06/1987
11903,02/01/1961,Aiichiro,Vilarrasa,M,09/12/1990
11904,05/07/1962,DeForest,Flasterstein,M,06/06/1993
11905,11/01/1956,Sadegh,Vural,F,30/03/1987
11906,26/04/1955,Hideo,Boguraev,F,30/03/1987
11907,02/08/1958,Takahito,Cromarty,M,27/02/1992
11908,13/09/1957,Candida,Iisaku,F,16/10/1985
11909,23/11/1956,Yuichiro,Kobuchi,M,13/02/1987
11910,23/09/1961,Tamiya,Luders,F,12/09/1992
11911,08/07/1952,Ashish,Mondadori,M,05/06/1990
11912,15/08/1964,Kristian,Giaccio,M,13/11/1985
11913,07/09/1963,Gil,Pokrovskii,M,17/08/1985
11914,28/04/1957,Kristina,Lovengreen,M,02/06/1988
11915,16/08/1954,Miomir,Mawatari,M,29/08/1987
11916,15/03/1956,Fatemeh,Redmiles,M,22/07/1988
11917,26/03/1955,Jiakeng,VanScheik,F,10/09/1995
11918,18/02/1956,Mayuri,Pollacia,F,19/03/1987
11919,20/01/1959,Hyuncheol,Hedayat,F,28/10/1990
11920,15/01/1960,Kasturi,Chinal,F,24/12/1985
11921,19/10/1958,Yaghout,Benner,M,04/03/1986
11922,02/11/1958,Marco,Chachaty,M,01/11/1985
11923,17/07/1957,Breannda,Gustavson,F,04/07/1994
11924,19/03/1963,Hirochika,Worfolk,M,17/06/1991
11925,15/04/1956,Feiyu,Pashtan,M,02/06/1996
11926,06/04/1955,Leni,Felcyn,F,18/09/1998
11927,27/10/1956,Mana,Aingworth,M,26/04/1986
11928,01/09/1959,Mang,Wroclawski,M,24/06/1992
11929,18/05/1959,Kendra,Beeson,F,12/04/1989
11930,03/01/1962,Shai,Radivojevic,F,14/01/1991
11931,30/10/1952,Gunilla,Chiodo,F,03/10/1988
11932,28/05/1956,Tze,Zolotykh,M,28/12/1987
11933,15/08/1953,Basil,Erman,M,13/06/1987
11934,06/11/1958,Diederik,Deville,M,03/11/1993
11935,23/03/1963,Aamer,Jayawardene,M,26/10/1996
11936,18/11/1956,Oddvar,Jonsson,F,26/05/1993
11937,30/12/1961,Zissis,Baba,M,19/04/1996
11938,14/01/1954,Aruna,Verspoor,M,15/07/1994
11939,25/10/1954,Chinhyun,Basart,F,14/08/1992
11940,24/06/1954,Ult,Anido,F,02/11/1996
11941,01/09/1960,Gaurav,Cyre,M,31/01/1986
11942,22/08/1957,Uri,Scharstein,F,06/04/1985
11943,17/06/1957,Ramalingam,Chachaty,F,26/01/1992
11944,15/05/1952,Along,Aumann,M,14/06/1991
11945,17/02/1952,Limsoon,Marakhovsky,F,22/07/1991
11946,21/01/1959,Charlene,Maraist,F,29/05/1992
11947,27/10/1957,Kiyomitsu,Lortz,M,24/10/1995
11948,21/02/1952,Yahiko,Nergos,F,12/01/1990
11949,27/01/1953,Martijn,Harbusch,M,11/03/1985
11950,18/03/1959,Horward,Cichocki,F,23/10/1987
11951,08/05/1955,Bernt,Haumacher,M,14/10/1989
11952,11/04/1956,Mayuko,Munro,F,19/12/1995
11953,23/09/1962,Moheb,Baar,M,17/05/1987
11954,02/06/1959,Hidde,Krupka,M,11/07/1988
11955,17/10/1964,Domenico,Eastman,M,01/09/1987
11956,31/03/1958,Mokhtar,Maccarone,M,15/08/1991
11957,13/06/1958,Frederique,Radivojevic,F,02/04/1992
11958,10/09/1960,KayLiang,Leivant,F,03/12/1987
11959,14/02/1962,Duro,Pettis,M,03/04/1991
11960,15/01/1960,Moss,Flasterstein,M,28/07/1988
11961,01/10/1957,Sumant,Birdsall,F,26/06/1997
11962,17/03/1959,Niranjan,Erde,F,30/10/1988
11963,19/11/1961,Kensyu,Gopalakrishnan,M,17/09/1989
11964,07/01/1962,Tzu,Norsworthy,F,25/09/1994
11965,03/12/1954,Arup,Morrey,M,20/03/1990
11966,22/10/1960,Poornachandra,Rotem,F,20/01/1987
11967,21/06/1959,Guoxiang,Chinin,M,28/10/1989
11968,13/08/1964,Mitchel,Dayang,M,15/02/1993
11969,27/08/1957,Sibyl,Lorcy,M,27/09/1994
11970,06/12/1958,Toong,Marrakchi,M,24/05/1985
11971,08/10/1957,Dhritiman,Cooke,M,11/11/1987
11972,01/10/1954,Sibyl,Beausoleil,F,07/10/1990
11973,10/02/1958,Aamod,Erdmenger,F,13/04/1989
11974,13/10/1963,Vojin,Sabnani,M,23/07/1989
11975,04/03/1956,Ger,Moehrke,M,24/03/1991
11976,11/01/1960,Jacqueline,Barvinok,F,08/10/1986
11977,06/01/1956,Chandrasekaran,Dayang,F,30/05/1989
11978,24/08/1964,Aran,Khalid,F,10/08/1989
11979,09/10/1962,Abdulah,Akazan,F,08/09/1994
11980,03/07/1955,Yechezkel,Pews,M,20/01/1992
11981,11/04/1964,LiMin,Horswill,M,14/09/1990
11982,21/01/1957,Marsha,Hasenauer,M,17/12/1985
11983,04/01/1953,Jaana,Hedayat,M,11/10/1986
11984,04/06/1962,Vasilii,Luit,F,15/02/1990
11985,12/10/1959,Baocai,Wiegley,M,18/12/1985
11986,12/01/1963,Reinhard,Azuma,M,06/08/1991
11987,29/12/1954,Vidya,Schaar,F,17/10/1988
11988,10/08/1953,Chinya,Chinin,F,03/11/1985
11989,29/10/1953,Erzsebet,Peltason,M,07/01/1989
11990,24/11/1964,Chanjung,Matheson,M,05/09/1988
11991,15/10/1961,Qunsheng,Esteva,M,29/09/1985
11992,17/01/1958,Shahid,Ranai,M,02/09/1988
11993,29/10/1955,Marit,Dalphin,M,25/06/1986
11994,11/02/1953,Sigeru,Fiebach,F,11/11/1993
11995,30/01/1962,Lenore,Comyn,M,26/07/1986
11996,25/01/1957,Ayakannu,Junot,M,21/01/1994
11997,19/06/1954,Heon,Mawatari,F,03/11/1995
11998,09/04/1958,Conal,Juneja,M,16/12/1991
11999,17/09/1961,Apostol,Rabehasaina,F,16/01/1986
12000,09/11/1957,Claudi,Angelov,M,12/01/1989
12001,06/11/1960,Ulf,Hofstetter,F,10/03/1989
12002,17/09/1959,Seongbae,Kavraki,M,14/10/1994
12003,15/04/1961,Luise,McFarlan,M,20/11/1992
12004,11/02/1962,Lucien,Schlenzig,F,13/10/1986
12005,27/07/1958,Shir,DuCasse,M,30/03/1993
12006,09/08/1963,Remco,Erol,M,27/12/1989
12007,18/06/1952,Marko,Dehkordi,M,17/05/1989
12008,13/09/1953,Frederique,Zykh,F,07/08/1991
12009,26/09/1963,Sariel,Stifter,M,28/11/1994
12010,26/09/1956,Otmar,Thebaut,F,06/11/1988
12011,16/12/1953,Zhilian,Coorg,F,22/07/1988
12012,06/07/1961,Syozo,Zolotykh,F,14/01/1993
12013,09/09/1960,Baziley,Vidya,F,06/08/1990
12014,30/04/1962,Apostol,Lunt,M,09/08/1987
12015,26/08/1954,Kensei,Guenter,M,04/01/1999
12016,16/03/1960,Charlene,Schaaf,F,28/07/1991
12017,24/11/1962,Tsutomu,Rijsenbrij,F,21/06/1992
12018,23/12/1956,Fai,Morton,F,23/07/1990
12019,05/09/1962,Mads,Ossenbruggen,M,17/02/1986
12020,05/06/1956,Hitomi,Uludag,M,09/08/1988
12021,11/03/1955,Chikara,Rahimi,M,30/09/1991
12022,15/04/1956,Herbert,Kaltofen,M,18/04/1992
12023,05/07/1954,Chuanyi,Eppinger,M,08/12/1994
12024,09/11/1952,Mayumi,Lanzelotte,M,03/11/1997
12025,04/05/1953,Jaewoo,Heiserman,F,28/02/1985
12026,06/01/1956,Moon,Pleszkun,M,29/09/1987
12027,31/07/1962,Zhanqiu,Vuskovic,M,23/11/1985
12028,21/11/1952,Ingemar,Walstra,M,02/09/1992
12029,07/06/1958,Jaana,Nourani,F,10/07/1986
12030,02/06/1953,Shuky,Cromarty,M,24/06/1996
12031,11/01/1962,Achilleas,Vendrig,M,10/02/1987
12032,07/12/1957,Oguz,Etalle,M,21/01/1986
12033,06/05/1955,Visit,Serot,M,20/08/1987
12034,15/04/1954,Aemilian,Piazza,M,31/10/1993
12035,19/08/1956,Moss,Speer,M,09/12/1992
12036,02/03/1953,Mads,Ratzlaff,M,05/09/1986
12037,11/01/1954,Arunas,Katzenelson,M,01/10/1986
12038,13/04/1956,Aruna,Businaro,F,09/01/1987
12039,03/12/1964,Kazuhide,Junet,M,04/04/1988
12040,24/03/1955,Bluma,Kermarrec,F,29/12/1993
12041,12/01/1959,Val,Marsiglia,M,09/08/1990
12042,02/08/1959,Torsten,Swan,F,19/05/1995
12043,11/12/1952,Masaki,Lubachevsky,M,03/04/1991
12044,16/08/1955,Rance,Hemaspaandra,F,19/04/1990
12045,03/02/1962,Mototsugu,Boguraev,F,19/08/1990
12046,16/05/1961,Xiong,Ranum,F,13/01/1996
12047,16/01/1954,Jordanka,Ligten,M,19/01/1992
12048,23/09/1959,Rosine,Schwabacher,M,25/05/1985
12049,10/04/1961,Guadalupe,Covnot,M,07/12/1986
12050,08/06/1953,Yuchang,Tchuente,F,10/10/1988
12051,17/04/1956,Youpyo,Suermann,M,28/09/1985
12052,13/11/1953,Masako,Khasidashvili,F,07/04/1986
12053,20/06/1955,Yechezkel,Pelc,M,12/11/1989
12054,08/04/1954,Odysseas,Braccini,M,03/01/1994
12055,16/03/1952,Rutger,Kilgore,F,22/06/1990
12056,27/09/1962,Nirmal,Genther,M,31/07/1986
12057,14/08/1962,Vishv,Speckmann,M,12/10/1986
12058,18/02/1964,Qunsheng,Khamsi,M,02/04/1989
12059,29/06/1959,Christfried,Kalefeld,F,23/05/1991
12060,25/03/1955,Toshimi,Antonakopoulos,M,21/06/1996
12061,15/05/1960,Anneke,Mellouli,F,14/04/1988
12062,20/01/1954,Margareta,Worfolk,M,03/02/1985
12063,06/07/1955,Lein,Bale,F,24/07/1994
12064,22/01/1962,Heping,Silva,M,14/03/1986
12065,10/04/1964,Moto,Roohalamini,M,18/06/1987
12066,01/06/1963,Junichi,Deville,F,20/09/1985
12067,19/04/1962,Doowon,Kalsbeek,M,24/06/1986
12068,19/11/1963,Valery,Frezza,M,12/05/1990
12069,27/12/1953,Ayonca,Burnard,M,13/05/1985
12070,23/07/1955,Ger,Shokrollahi,M,14/11/1988
12071,17/08/1959,Udi,Barinka,F,17/09/1990
12072,13/03/1963,Rosalie,Larfeldt,F,10/10/1989
12073,15/04/1956,Miyeon,Rubsam,M,10/11/1990
12074,14/01/1957,Mahmut,Bugaenko,M,07/09/1994
12075,18/12/1957,JiYoung,Felcyn,M,28/04/1985
12076,16/03/1955,Karlis,Siprelle,F,25/03/1985
12077,17/11/1954,Steve,Hutton,F,30/01/1994
12078,16/05/1959,Gen,Bridgland,F,14/11/1993
12079,16/08/1960,Michaela,Suwa,F,09/12/1985
12080,16/10/1953,Panayotis,Feinberg,M,17/05/1993
12081,05/06/1956,Wanqing,Prenel,M,03/04/1992
12082,20/09/1953,Xinan,Yamaashi,M,29/01/1986
12083,17/08/1960,Irena,Quadeer,M,29/10/1989
12084,13/02/1962,Morris,Krohm,F,30/05/1996
12085,01/04/1964,Hugh,Rouquie,F,03/07/1986
12086,04/09/1957,Kensyu,Ariola,F,23/06/1988
12087,09/05/1953,Weijing,Jumpertz,M,16/08/1986
12088,05/09/1960,Gro,Liesche,F,05/12/1989
12089,21/06/1954,Bilhanan,Socorro,M,22/10/1986
12090,27/03/1955,Shigenori,Angelopoulos,F,24/07/1998
12091,19/02/1955,Lansing,Cunliffe,M,21/03/1989
12092,20/07/1955,Kauko,Unno,M,17/01/1989
12093,02/07/1952,Evgueni,Oxenboll,F,19/01/1994
12094,02/05/1955,Weiru,Pearson,F,27/04/1989
12095,24/05/1953,Fai,Smeets,F,04/04/1990
12096,12/04/1964,Weiwu,Schlenzig,M,17/08/1994
12097,18/11/1957,Mostafa,Serdy,F,12/11/1985
12098,12/08/1957,Pranay,Eugenio,M,21/01/1991
12099,12/01/1953,Nobuyoshi,Kuzuoka,M,23/08/1987
12100,23/03/1958,Nevio,Beznosov,F,24/11/1986
12101,02/08/1958,Unal,Karcich,M,07/09/1987
12102,14/10/1952,Aron,Erde,M,10/06/1990
12103,03/02/1955,Becky,Erie,M,25/02/1988
12104,26/03/1955,Dulce,Kohling,F,20/10/1996
12105,14/01/1961,Christfried,Lorcy,F,02/02/1990
12106,01/10/1956,Zissis,Cangellaris,M,24/10/1995
12107,15/10/1964,Manibrata,Antonisse,M,03/08/1989
12108,14/06/1963,Akeel,Frezza,M,13/12/1992
12109,28/12/1956,Tomokazu,Junet,F,22/03/1987
12110,18/09/1963,Raimond,Tempesti,F,26/06/1995
12111,11/04/1962,Shakhar,Oberman,M,13/06/1993
12112,01/07/1953,Satyanarayana,Avouris,M,24/05/1986
12113,24/07/1962,Larisa,DeMori,F,29/07/1986
12114,05/11/1954,Shiv,Rubsam,M,15/08/1991
12115,24/06/1961,Moni,Candan,M,19/03/1985
12116,18/08/1961,Atreye,Levergood,M,22/06/1993
12117,22/07/1956,Zvonko,Rosaz,F,01/02/1999
12118,20/06/1961,Arunas,Hedayat,F,29/03/1987
12119,26/07/1958,Sachin,Peot,M,06/02/1992
12120,24/04/1956,Eckart,Schrift,M,20/06/1986
12121,13/05/1963,Gadiel,Vendrig,M,02/03/1986
12122,27/06/1954,Satoru,Krone,F,24/07/1987
12123,08/07/1954,Xiahua,Syrzycki,F,18/07/1987
12124,01/08/1964,Jingling,Schaaf,M,29/06/1986
12125,16/04/1953,Shounak,Erman,F,01/05/1987
12126,14/10/1963,Vugranam,Parveen,M,01/12/1992
12127,13/06/1960,Rosalie,Rijckaert,M,31/07/1987
12128,13/09/1953,Yannik,Barreiro,F,29/01/1986
12129,21/06/1959,Hairong,Isaac,M,07/12/1992
12130,02/05/1956,Abdelwaheb,Scharstein,M,23/10/1989
12131,27/02/1961,Gregory,Fandrianto,M,11/10/1986
12132,02/01/1960,Nigel,Talmon,F,18/12/1993
